,encounter,is_cm,is_success,time,player,profession,dps,might up,fury up,quick up,alac up,regen up,might out,fury out,quick out,alac out,regen out,dmgTaken,stack_dist,downed,dead_duration,cleanses,above90%,log
4,Cardinal Adina CM,True,True,247.0,Lorker Prime.5842,Scourge,1640,22.613,97.094,96.804,96.962,91.739,6.982,15.279,0.0,74.697,66.867,161931,285.217529296875,0,0.0,9,98.125,"https://dps.report/Rjgi-20231119-162035_adina
"
5,Cardinal Adina CM,True,True,247.0,smile.7285,Virtuoso,16006,22.312,99.659,92.494,96.78,60.646,0.0,12.885,0.0,0.0,0.0,215854,222.70460510253906,0,0.0,1,82.99212598425197,"https://dps.report/Rjgi-20231119-162035_adina
"
6,Cardinal Adina CM,True,True,247.0,DARKstrider.4250,Herald,10054,22.608,99.256,93.898,96.738,72.811,8.567,29.201,87.203,4.019,18.848,159520,172.2501678466797,1,0.0,0,87.70764119601328,"https://dps.report/Rjgi-20231119-162035_adina
"
7,Cardinal Adina CM,True,True,247.0,Sashyca.8172,Scourge,6016,23.085,96.834,96.709,96.708,73.087,6.848,0.0,0.0,68.888,13.654,150230,242.16661071777344,0,0.0,0,88.4920634920635,"https://dps.report/Rjgi-20231119-162035_adina
"
9,Cardinal Adina CM,True,True,247.0,DARKstrider.3729,Daredevil,17553,22.395,97.431,92.875,96.962,89.577,0.868,23.747,0.0,0.0,11.428,159217,148.5565185546875,0,0.0,3,98.41986455981942,"https://dps.report/Rjgi-20231119-162035_adina
"
0,Cardinal Sabir CM,True,True,257.0,Expertus.5746,Herald,17363,24.809,99.591,99.761,99.498,98.656,7.017,17.613,89.42,4.359,12.474,175469,139.68724060058594,0,0.0,0,92.43986254295532,"https://dps.report/LbLo-20231119-161045_sabir
"
1,Cardinal Sabir CM,True,True,257.0,Zerumi.5120,Virtuoso,21038,24.554,99.591,98.519,99.498,98.622,0.0,15.289,0.0,0.0,0.0,262638,151.97010803222656,0,0.0,3,91.75704989154013,"https://dps.report/LbLo-20231119-161045_sabir
"
2,Cardinal Sabir CM,True,True,257.0,Taras.2159,Renegade,17645,24.773,99.591,99.761,99.498,98.656,1.873,19.044,0.0,0.965,0.0,204484,132.30702209472656,0,0.0,0,95.80908032596042,"https://dps.report/LbLo-20231119-161045_sabir
"
3,Cardinal Sabir CM,True,True,257.0,MrCamonkill.6419,Scourge,18264,24.772,99.717,98.704,99.498,98.312,3.966,0.0,0.0,0.0,0.0,192429,150.12942504882812,0,0.0,6,96.7948717948718,"https://dps.report/LbLo-20231119-161045_sabir
"
4,Cardinal Sabir CM,True,True,257.0,Lorker Prime.5842,Scourge,2076,24.773,99.591,98.116,99.498,97.444,6.776,13.407,0.0,75.448,81.841,162708,136.96372985839844,0,0.0,50,98.62385321100918,"https://dps.report/LbLo-20231119-161045_sabir
"
5,Cardinal Sabir CM,True,True,257.0,SwyDie.5693,Scourge,17909,24.683,99.904,97.106,98.99,94.639,3.329,0.0,0.0,0.0,0.0,246449,131.91212463378906,0,0.0,1,84.25720620842571,"https://dps.report/LbLo-20231119-161045_sabir
"
7,Cardinal Sabir CM,True,True,257.0,DARKstrider.4250,Herald,9741,24.758,99.823,99.047,98.909,96.04,8.509,40.484,92.27,5.521,9.995,191938,142.74734497070312,0,0.0,6,91.14583333333333,"https://dps.report/LbLo-20231119-161045_sabir
"
8,Cardinal Sabir CM,True,True,257.0,Sashyca.8172,Scourge,8144,24.6,99.823,97.106,98.909,86.818,8.459,0.0,0.0,65.512,71.134,200323,137.39239501953125,1,0.0,12,88.26666666666667,"https://dps.report/LbLo-20231119-161045_sabir
"
9,Cardinal Sabir CM,True,True,257.0,DARKstrider.3729,Daredevil,18595,24.418,99.823,97.106,99.406,93.164,0.0,14.77,0.0,0.0,0.0,201256,150.04310607910156,0,0.0,11,89.71061093247589,"https://dps.report/LbLo-20231119-161045_sabir
"
0,Sabetha the Saboteur,False,True,222.0,DARKstrider.7804,Mechanist,2667,14.727,83.879,49.779,75.453,51.767,11.65,16.639,0.0,71.028,53.314,93397,375.3944396972656,0,0.0,12,100.0,"https://dps.report/Ek0m-20231112-190317_sab
"
1,Sabetha the Saboteur,False,True,222.0,Zerumi.5120,Virtuoso,28807,22.728,97.943,92.863,96.572,59.599,0.0,18.967,0.0,0.0,2.079,137442,136.81423950195312,0,0.0,38,77.24935732647815,"https://dps.report/Ek0m-20231112-190317_sab
"
2,Sabetha the Saboteur,False,True,222.0,Expertus.5746,Chronomancer,23596,21.034,97.942,97.74,97.326,57.532,1.83,12.309,75.832,0.0,1.344,115182,274.153076171875,0,0.0,20,77.45098039215686,"https://dps.report/Ek0m-20231112-190317_sab
"
3,Sabetha the Saboteur,False,True,222.0,Hotsy.3850,Firebrand,25216,23.967,97.942,96.811,97.779,81.767,0.17,16.945,0.0,0.0,0.0,237996,117.53221893310547,1,0.0,34,71.90265486725664,"https://dps.report/Ek0m-20231112-190317_sab
"
4,Sabetha the Saboteur,False,True,222.0,MrCamonkill.6419,Scourge,26507,23.837,97.942,93.494,97.779,60.221,4.704,0.0,0.0,0.0,0.551,197370,113.96248626708984,1,0.0,29,68.07511737089202,"https://dps.report/Ek0m-20231112-190317_sab
"
5,Sabetha the Saboteur,False,True,222.0,smile.7285,Mirage,31166,23.896,98.708,96.658,97.378,95.907,0.0,9.115,0.0,0.0,1.992,223457,126.84330749511719,0,0.0,57,81.22065727699531,"https://dps.report/Ek0m-20231112-190317_sab
"
6,Sabetha the Saboteur,False,True,222.0,DARKstrider.8702,Firebrand,11319,24.152,97.942,97.089,97.378,95.907,1.869,33.448,88.517,0.0,0.0,202303,89.23960876464844,0,0.0,1,74.88262910798122,"https://dps.report/Ek0m-20231112-190317_sab
"
7,Sabetha the Saboteur,False,True,222.0,Nopiki.8352,Vindicator,29636,24.212,99.162,96.658,97.832,95.907,0.218,0.0,0.0,0.0,0.0,207997,146.08839416503906,0,0.0,0,72.65238879736408,"https://dps.report/Ek0m-20231112-190317_sab
"
8,Sabetha the Saboteur,False,True,222.0,SwyDie.5693,Scourge,10127,24.156,97.295,96.658,97.832,95.907,16.968,7.219,0.0,87.526,83.336,183489,105.10881042480469,0,0.0,68,89.1304347826087,"https://dps.report/Ek0m-20231112-190317_sab
"
9,Sabetha the Saboteur,False,True,222.0,Bates.2407,Daredevil,24499,23.851,97.868,96.658,97.832,91.82,0.0,12.288,0.0,0.0,0.0,180665,153.38052368164062,1,0.0,8,81.21827411167513,"https://dps.report/Ek0m-20231112-190317_sab
"
0,Gorseval the Multifarious,False,True,155.0,DARKstrider.7804,Mechanist,4540,21.388,99.518,98.817,99.466,79.108,11.556,14.883,0.0,79.659,63.837,69572,370.44287109375,0,0.0,7,97.95918367346938,"https://dps.report/MXuT-20231112-185742_gors
"
1,Gorseval the Multifarious,False,True,155.0,MrCamonkill.6419,Scourge,17530,22.229,99.098,92.553,98.119,57.965,4.389,0.0,0.0,0.0,0.0,121282,212.74911499023438,0,0.0,1,88.94472361809045,"https://dps.report/MXuT-20231112-185742_gors
"
2,Gorseval the Multifarious,False,True,155.0,Hotsy.3850,Firebrand,20286,23.385,99.098,98.817,98.89,72.08,0.215,27.367,0.0,0.0,0.0,118797,227.96575927734375,0,0.0,8,86.26198083067092,"https://dps.report/MXuT-20231112-185742_gors
"
3,Gorseval the Multifarious,False,True,155.0,Expertus.5746,Chronomancer,27690,24.126,99.518,98.817,99.466,80.1,3.273,19.291,94.832,0.0,1.659,92587,228.3987579345703,0,0.0,9,95.76923076923077,"https://dps.report/MXuT-20231112-185742_gors
"
4,Gorseval the Multifarious,False,True,155.0,Zerumi.5120,Virtuoso,25929,23.925,99.098,98.817,98.119,79.955,0.0,22.655,0.0,0.0,3.264,113107,156.4160614013672,0,0.0,10,92.89719626168224,"https://dps.report/MXuT-20231112-185742_gors
"
5,Gorseval the Multifarious,False,True,155.0,DARKstrider.8702,Firebrand,10022,24.54,98.973,98.305,98.89,89.678,2.9,36.432,91.449,0.0,0.0,91370,236.46836853027344,0,0.0,0,95.07692307692308,"https://dps.report/MXuT-20231112-185742_gors
"
6,Gorseval the Multifarious,False,True,155.0,SwyDie.5693,Scourge,9921,23.794,99.228,98.305,98.89,89.678,16.334,5.333,0.0,94.037,79.952,66260,204.1455841064453,0,0.0,24,82.15962441314554,"https://dps.report/MXuT-20231112-185742_gors
"
7,Gorseval the Multifarious,False,True,155.0,smile.7285,Virtuoso,22182,23.21,97.713,98.211,98.803,89.501,0.0,14.509,0.0,0.0,0.645,188000,234.14608764648438,0,15.01,12,80.88235294117646,"https://dps.report/MXuT-20231112-185742_gors
"
8,Gorseval the Multifarious,False,True,155.0,Nopiki.8352,Vindicator,29388,22.232,98.246,98.304,99.466,95.44,0.117,0.0,0.0,0.0,0.0,118527,171.88926696777344,0,0.0,0,92.99781181619257,"https://dps.report/MXuT-20231112-185742_gors
"
9,Gorseval the Multifarious,False,True,155.0,Bates.2407,Daredevil,28324,22.854,99.518,98.304,99.466,97.318,0.0,15.488,0.0,0.0,1.942,110244,175.94671630859375,0,0.0,6,93.45794392523365,"https://dps.report/MXuT-20231112-185742_gors
"
0,Vale Guardian,False,True,159.0,DARKstrider.7804,Mechanist,2813,23.244,99.62,93.827,97.317,93.428,12.189,22.491,0.0,75.452,62.221,152458,220.3177032470703,0,0.0,4,67.79661016949153,"https://dps.report/aJKF-20231112-184834_vg
"
1,Vale Guardian,False,True,159.0,MrCamonkill.6419,Scourge,22426,23.27,99.578,98.366,96.376,83.376,6.821,0.0,0.0,0.0,0.717,158690,140.07095336914062,0,0.0,2,87.77292576419214,"https://dps.report/aJKF-20231112-184834_vg
"
2,Vale Guardian,False,True,159.0,Hotsy.3850,Firebrand,17850,23.213,98.971,96.0,98.195,83.481,0.241,19.589,0.0,0.0,3.141,202545,194.25335693359375,0,0.0,14,78.77358490566037,"https://dps.report/aJKF-20231112-184834_vg
"
3,Vale Guardian,False,True,159.0,Expertus.5746,Chronomancer,25420,23.035,98.971,98.366,97.316,54.271,0.222,12.739,80.181,0.0,4.362,172239,191.19351196289062,0,0.0,1,81.7966903073286,"https://dps.report/aJKF-20231112-184834_vg
"
4,Vale Guardian,False,True,159.0,Zerumi.5120,Virtuoso,22366,23.185,98.89,89.737,97.203,85.094,0.0,17.248,0.0,0.0,3.353,156784,248.1365203857422,1,31.03,8,96.17977528089888,"https://dps.report/aJKF-20231112-184834_vg
"
5,Vale Guardian,False,True,159.0,DARKstrider.8702,Firebrand,11793,23.575,99.62,99.649,97.098,98.223,3.787,30.38,80.576,0.0,0.0,147530,157.46856689453125,0,0.0,0,77.14285714285714,"https://dps.report/aJKF-20231112-184834_vg
"
6,Vale Guardian,False,True,159.0,SwyDie.5693,Scourge,8083,21.831,99.548,98.208,92.681,94.217,13.033,9.578,0.0,87.473,82.84,103368,177.12393188476562,1,0.0,1,70.96774193548387,"https://dps.report/aJKF-20231112-184834_vg
"
7,Vale Guardian,False,True,159.0,smile.7285,Chronomancer,26998,21.809,99.619,91.87,98.799,93.443,0.281,13.075,0.0,0.0,0.0,186312,225.03753662109375,1,0.0,3,78.51002865329512,"https://dps.report/aJKF-20231112-184834_vg
"
8,Vale Guardian,False,True,159.0,Nopiki.8352,Vindicator,27231,21.606,99.62,84.583,96.025,98.799,0.139,0.0,0.0,0.0,0.0,140465,138.54266357421875,0,0.0,0,91.16809116809117,"https://dps.report/aJKF-20231112-184834_vg
"
9,Vale Guardian,False,True,159.0,Bates.2407,Daredevil,19463,22.596,99.619,96.615,98.17,98.8,0.0,17.047,0.0,0.0,0.313,142728,136.94590759277344,0,0.0,1,91.6955017301038,"https://dps.report/aJKF-20231112-184834_vg
"
0,Matthias Gabrel,False,True,165.0,DARKstrider.7804,Mechanist,2147,20.581,99.394,84.733,98.136,76.551,14.309,24.3,0.0,76.695,67.348,89920,328.4750061035156,1,0.0,22,91.35802469135803,"https://dps.report/7usB-20231112-184324_matt
"
1,Matthias Gabrel,False,True,165.0,Expertus.5746,Chronomancer,18453,23.693,99.395,97.009,99.355,87.166,0.071,11.974,74.08,0.0,0.0,133116,195.06289672851562,1,0.0,4,79.83978638184246,"https://dps.report/7usB-20231112-184324_matt
"
2,Matthias Gabrel,False,True,165.0,MrCamonkill.6419,Scourge,20878,23.523,99.728,97.009,99.352,94.599,4.534,0.0,0.0,0.52,0.064,135503,207.8648681640625,0,0.0,17,88.98550724637681,"https://dps.report/7usB-20231112-184324_matt
"
3,Matthias Gabrel,False,True,165.0,Zerumi.5120,Virtuoso,21976,22.14,96.218,78.408,96.507,94.537,0.0,14.327,0.0,0.0,0.004,177193,219.6353759765625,0,0.0,14,78.37181044957472,"https://dps.report/7usB-20231112-184324_matt
"
4,Matthias Gabrel,False,True,165.0,Hotsy.3850,Firebrand,18378,23.12,98.483,97.009,98.482,69.601,0.121,13.538,0.0,0.0,0.0,159670,292.0606689453125,0,0.0,37,62.75167785234899,"https://dps.report/7usB-20231112-184324_matt
"
5,Matthias Gabrel,False,True,165.0,SwyDie.5693,Scourge,6049,20.538,99.597,78.272,99.273,95.29,9.776,10.112,0.0,66.117,72.127,120355,253.50531005859375,0,0.0,21,74.4186046511628,"https://dps.report/7usB-20231112-184324_matt
"
6,Matthias Gabrel,False,True,165.0,smile.7285,Virtuoso,23033,21.653,99.229,89.996,67.895,79.508,0.0,7.126,0.0,0.0,0.305,144700,255.45118713378906,1,0.0,15,74.96635262449529,"https://dps.report/7usB-20231112-184324_matt
"
7,Matthias Gabrel,False,True,165.0,Nopiki.8352,Virtuoso,21371,22.145,99.395,94.759,83.746,88.835,0.0,11.127,0.0,0.0,0.618,174636,258.0689392089844,1,0.0,11,49.93160054719562,"https://dps.report/7usB-20231112-184324_matt
"
8,Matthias Gabrel,False,True,165.0,DARKstrider.8702,Firebrand,7856,21.747,95.6,93.702,82.438,83.593,2.379,25.895,72.751,0.0,0.0,130651,194.8794403076172,1,0.0,18,66.75392670157068,"https://dps.report/7usB-20231112-184324_matt
"
9,Matthias Gabrel,False,True,165.0,Bates.2407,Daredevil,16287,21.546,98.874,98.261,92.799,97.738,0.423,13.303,0.0,0.0,4.963,101706,214.07589721679688,0,0.0,4,88.75,"https://dps.report/7usB-20231112-184324_matt
"
0,Slothasor,False,True,142.0,Hotsy.3850,Firebrand,21385,23.137,98.233,97.499,86.787,91.278,0.3,26.714,0.0,0.0,0.0,214409,128.18014526367188,0,0.0,46,68.95674300254453,"https://dps.report/2F8S-20231112-183109_sloth
"
1,Slothasor,False,True,142.0,Zerumi.5120,Virtuoso,21762,22.997,94.807,94.341,90.631,81.174,0.0,13.875,0.0,0.0,0.649,89903,124.0901870727539,0,32.56,62,99.3993993993994,"https://dps.report/2F8S-20231112-183109_sloth
"
2,Slothasor,False,True,142.0,DARKstrider.7804,Mechanist,2469,19.052,90.918,84.814,87.376,82.889,13.854,24.858,0.0,73.982,76.448,91886,158.30577087402344,0,0.0,69,95.6043956043956,"https://dps.report/2F8S-20231112-183109_sloth
"
3,Slothasor,False,True,142.0,MrCamonkill.6419,Scourge,18772,22.674,97.767,84.998,82.252,81.465,6.23,0.0,0.0,0.433,2.838,229012,86.06373596191406,2,0.0,14,81.36645962732919,"https://dps.report/2F8S-20231112-183109_sloth
"
4,Slothasor,False,True,142.0,Expertus.5746,Chronomancer,22712,22.56,98.007,92.499,96.002,89.637,0.137,16.214,86.987,0.0,4.385,159784,121.05656433105469,0,0.0,52,81.06870229007633,"https://dps.report/2F8S-20231112-183109_sloth
"
5,Slothasor,False,True,142.0,Bates.2407,Daredevil,16277,20.634,96.217,84.828,82.653,63.411,0.0,18.119,0.0,0.0,3.606,139227,92.88794708251953,2,0.0,28,91.12554112554112,"https://dps.report/2F8S-20231112-183109_sloth
"
6,Slothasor,False,True,142.0,SwyDie.5693,Scourge,6503,21.265,97.025,92.987,86.813,61.545,13.731,18.607,0.0,68.562,32.393,143400,114.31251525878906,0,0.0,46,93.47014925373135,"https://dps.report/2F8S-20231112-183109_sloth
"
7,Slothasor,False,True,142.0,Nopiki.8352,Vindicator,20473,21.838,97.534,97.636,80.69,66.171,0.08,0.0,0.0,0.0,1.431,177997,107.67020416259766,2,0.0,0,82.71028037383178,"https://dps.report/2F8S-20231112-183109_sloth
"
9,Slothasor,False,True,142.0,DARKstrider.8702,Firebrand,5843,20.419,90.341,88.473,60.737,56.991,3.668,27.142,86.099,0.0,0.0,162491,161.8936767578125,1,0.0,14,91.02564102564102,"https://dps.report/2F8S-20231112-183109_sloth
"
2,Xera,False,True,286.0,Hotsy.3850,Soulbeast,16212,14.969,82.414,59.63,76.195,65.689,0.0,0.0,0.0,0.0,0.0,96391,574.4508056640625,0,0.0,14,100.0,"https://dps.report/Z5oY-20231112-182625_xera
"
0,Keep Construct CM,True,True,355.0,DARKstrider.7804,Mechanist,4411,21.5,97.067,72.728,95.788,67.308,12.956,23.039,0.0,71.161,63.065,275363,274.8541259765625,0,0.0,86,73.83177570093459,"https://dps.report/d3iG-20231112-181649_kc
"
1,Keep Construct CM,True,True,355.0,Expertus.5746,Scrapper,22378,20.256,96.422,69.689,94.234,85.655,0.0,30.153,55.977,0.0,0.079,477837,177.33358764648438,0,0.0,9,83.2764505119454,"https://dps.report/d3iG-20231112-181649_kc
"
2,Keep Construct CM,True,True,355.0,MrCamonkill.6419,Scourge,24884,21.156,98.536,73.875,98.277,76.454,3.916,0.0,0.0,0.0,0.744,449212,178.70753479003906,0,0.0,71,64.49165402124432,"https://dps.report/d3iG-20231112-181649_kc
"
3,Keep Construct CM,True,True,355.0,Hotsy.3850,Soulbeast,26560,21.267,96.343,76.017,95.988,79.414,0.0,0.0,0.0,0.0,0.138,499264,179.74038696289062,3,0.0,26,69.65517241379311,"https://dps.report/d3iG-20231112-181649_kc
"
4,Keep Construct CM,True,True,355.0,Zerumi.5120,Chronomancer,31217,20.684,94.964,64.815,94.996,76.224,0.046,11.31,0.0,0.0,1.111,405022,222.3798370361328,0,0.0,34,66.46234676007005,"https://dps.report/d3iG-20231112-181649_kc
"
5,Keep Construct CM,True,True,355.0,DARKstrider.8702,Firebrand,11520,19.786,94.949,92.117,71.168,81.427,2.349,33.137,74.223,0.0,0.0,336881,230.9563751220703,1,0.0,8,75.08305647840531,"https://dps.report/d3iG-20231112-181649_kc
"
6,Keep Construct CM,True,True,355.0,SwyDie.5693,Scourge,8395,19.051,96.979,77.081,86.514,87.21,12.055,5.5,0.0,64.179,58.809,287981,237.3095703125,0,0.0,117,86.87089715536105,"https://dps.report/d3iG-20231112-181649_kc
"
7,Keep Construct CM,True,True,355.0,smile.7285,Chronomancer,29312,17.972,98.479,71.333,73.726,61.41,0.16,12.119,0.0,0.0,0.366,319011,230.79481506347656,2,0.0,15,61.494719740048744,"https://dps.report/d3iG-20231112-181649_kc
"
8,Keep Construct CM,True,True,355.0,Bates.2407,Daredevil,21222,18.559,96.816,80.994,85.077,88.691,0.182,18.309,0.0,0.0,4.274,273511,226.9167022705078,0,0.0,25,78.23596792668958,"https://dps.report/d3iG-20231112-181649_kc
"
9,Keep Construct CM,True,True,355.0,Nopiki.8352,Vindicator,26162,17.533,96.528,73.636,76.452,77.496,0.145,0.0,0.0,0.0,0.0,351756,173.73583984375,0,0.0,1,64.54545454545455,"https://dps.report/d3iG-20231112-181649_kc
"
1,Deimos CM,True,True,345.0,Zerumi.5120,Virtuoso,23323,22.562,96.72,94.324,90.31,87.675,0.0,19.257,0.0,0.0,1.148,219904,174.68992614746094,0,0.0,2,100.0,"https://dps.report/IRCP-20231112-180057_dei
"
3,Deimos CM,True,True,345.0,Expertus.5746,Chronomancer,19205,20.303,96.997,89.32,89.634,71.563,0.085,18.26,68.296,0.0,0.145,230603,213.551025390625,0,0.0,3,100.0,"https://dps.report/IRCP-20231112-180057_dei
"
6,Deimos CM,True,True,345.0,Nopiki.8352,Virtuoso,22262,19.153,99.348,83.994,75.924,52.425,0.0,14.472,0.0,0.0,1.022,210604,337.89874267578125,0,0.0,5,100.0,"https://dps.report/IRCP-20231112-180057_dei
"
0,Samarog CM,True,True,389.0,DARKstrider.7804,Mechanist,2643,20.822,99.445,98.07,98.693,92.247,12.173,18.803,0.0,73.034,53.369,198972,173.1370391845703,0,0.0,2,96.41255605381166,"https://dps.report/vDAp-20231112-175232_sam
"
1,Samarog CM,True,True,389.0,Hotsy.3850,Specter,15791,20.149,99.445,99.073,98.78,68.779,1.834,12.703,0.0,0.0,0.872,261174,181.98667907714844,4,0.0,2,96.1218836565097,"https://dps.report/vDAp-20231112-175232_sam
"
2,Samarog CM,True,True,389.0,Zerumi.5120,Chronomancer,22464,22.723,99.445,99.073,98.78,74.725,0.192,21.148,0.0,0.0,0.0,287759,195.41571044921875,1,0.0,0,90.05736137667304,"https://dps.report/vDAp-20231112-175232_sam
"
3,Samarog CM,True,True,389.0,Expertus.5746,Chronomancer,18555,22.505,99.445,99.073,98.78,75.056,0.348,23.464,80.963,0.0,0.0,293439,202.53382873535156,1,0.0,1,87.4894336432798,"https://dps.report/vDAp-20231112-175232_sam
"
5,Samarog CM,True,True,389.0,DARKstrider.8702,Firebrand,9189,18.417,99.074,99.057,72.694,87.276,2.667,25.287,66.818,0.0,0.0,290977,202.28919982910156,0,0.0,0,72.92006525285481,"https://dps.report/vDAp-20231112-175232_sam
"
6,Samarog CM,True,True,389.0,Nopiki.8352,Virtuoso,21079,21.598,99.074,88.246,90.83,83.745,0.0,21.441,0.0,0.0,0.263,336678,178.6683349609375,3,0.0,1,84.03010033444816,"https://dps.report/vDAp-20231112-175232_sam
"
7,Samarog CM,True,True,389.0,SwyDie.5693,Scourge,4554,20.383,98.994,93.371,96.704,85.577,7.959,14.429,0.0,63.973,54.578,225253,182.53184509277344,1,212.45,5,81.4868804664723,"https://dps.report/vDAp-20231112-175232_sam
"
8,Samarog CM,True,True,389.0,Bates.2407,Scourge,9442,18.415,96.254,81.973,82.92,71.133,2.796,0.0,0.0,0.0,0.0,224064,204.69398498535156,1,0.0,0,83.24742268041237,"https://dps.report/vDAp-20231112-175232_sam
"
9,Samarog CM,True,True,389.0,smile.7285,Soulbeast,17619,20.764,99.074,91.158,98.015,89.755,0.079,0.0,0.0,0.0,10.557,294699,187.4732208251953,2,0.0,0,82.41308793456032,"https://dps.report/vDAp-20231112-175232_sam
"
0,Mursaat Overseer CM,True,True,126.0,MrCamonkill.6419,Scourge,32751,24.416,99.766,99.289,99.765,77.148,6.53,0.0,0.682,0.0,0.0,124223,74.67008972167969,0,0.0,6,80.05952380952381,"https://dps.report/cV7x-20231112-174406_mo
"
1,Mursaat Overseer CM,True,True,126.0,DARKstrider.7804,Mechanist,4522,24.109,99.123,98.686,98.433,77.125,14.357,21.728,0.0,76.487,71.262,73789,139.8089141845703,0,0.0,21,94.64285714285714,"https://dps.report/cV7x-20231112-174406_mo
"
2,Mursaat Overseer CM,True,True,126.0,Zerumi.5120,Virtuoso,32517,24.545,99.123,98.686,98.433,84.123,0.0,18.159,0.0,0.0,0.0,129137,83.39864349365234,0,0.0,36,90.53156146179403,"https://dps.report/cV7x-20231112-174406_mo
"
3,Mursaat Overseer CM,True,True,126.0,Hotsy.3850,Specter,28553,24.104,99.123,98.686,98.433,77.741,0.935,18.539,0.0,0.0,2.364,118875,81.27054595947266,0,0.0,3,80.18018018018019,"https://dps.report/cV7x-20231112-174406_mo
"
4,Mursaat Overseer CM,True,True,126.0,Expertus.5746,Chronomancer,27955,24.605,99.151,98.686,98.433,81.942,0.098,24.542,94.072,0.0,0.0,119582,81.17442321777344,0,0.0,2,86.49068322981367,"https://dps.report/cV7x-20231112-174406_mo
"
5,Mursaat Overseer CM,True,True,126.0,DARKstrider.8702,Firebrand,19451,24.675,99.124,99.29,99.766,98.372,0.965,29.738,82.678,0.0,0.0,106401,112.93273162841797,0,0.0,0,86.48648648648648,"https://dps.report/cV7x-20231112-174406_mo
"
6,Mursaat Overseer CM,True,True,126.0,Nopiki.8352,Virtuoso,34788,24.716,99.124,96.333,99.765,98.374,0.0,15.446,0.0,0.0,0.0,122820,101.5422134399414,0,0.0,4,92.4087591240876,"https://dps.report/cV7x-20231112-174406_mo
"
7,Mursaat Overseer CM,True,True,126.0,SwyDie.5693,Scourge,12474,24.691,99.124,96.333,99.766,98.373,21.829,25.249,3.303,93.372,86.371,81084,72.58407592773438,0,0.0,14,97.18875502008032,"https://dps.report/cV7x-20231112-174406_mo
"
8,Mursaat Overseer CM,True,True,126.0,Bates.2407,Daredevil,25620,24.602,98.905,87.051,98.079,98.183,0.333,5.657,0.0,0.0,3.001,105139,78.26444244384766,0,0.0,9,84.23423423423424,"https://dps.report/cV7x-20231112-174406_mo
"
9,Mursaat Overseer CM,True,True,126.0,smile.7285,Soulbeast,30363,24.691,99.125,99.289,99.765,98.375,0.0,0.0,0.0,0.0,5.428,117553,82.58649444580078,0,0.0,13,84.86842105263158,"https://dps.report/cV7x-20231112-174406_mo
"
0,Cairn CM,True,True,92.0,DARKstrider.7804,Mechanist,2437,19.612,86.094,34.754,86.997,58.514,11.337,16.425,0.0,74.671,53.027,59316,438.5986633300781,0,0.0,0,33.333333333333336,"https://dps.report/WP5B-20231112-173836_cairn
"
1,Cairn CM,True,True,92.0,Zerumi.5120,Virtuoso,31864,23.382,96.547,96.533,97.453,83.98,0.0,14.421,0.0,0.0,0.0,53440,152.549072265625,0,0.0,2,91.8552036199095,"https://dps.report/WP5B-20231112-173836_cairn
"
2,Cairn CM,True,True,92.0,Hotsy.3850,Specter,26395,23.234,96.547,96.533,94.538,44.207,1.471,19.282,0.0,0.0,0.0,62277,166.63255310058594,0,0.0,0,48.717948717948715,"https://dps.report/WP5B-20231112-173836_cairn
"
3,Cairn CM,True,True,92.0,Expertus.5746,Chronomancer,23648,23.186,96.547,96.533,97.628,64.92,0.081,17.621,68.586,0.0,0.0,59587,190.5026397705078,0,0.0,0,96.73366834170854,"https://dps.report/WP5B-20231112-173836_cairn
"
4,Cairn CM,True,True,92.0,MrCamonkill.6419,Scourge,28975,23.141,97.144,96.533,97.453,50.321,6.334,0.0,0.0,0.0,0.0,48776,180.24501037597656,0,0.0,1,87.06467661691542,"https://dps.report/WP5B-20231112-173836_cairn
"
5,Cairn CM,True,True,92.0,DARKstrider.8702,Firebrand,17261,22.334,98.148,98.786,87.356,96.48,2.943,24.892,74.335,0.0,0.0,46925,141.17141723632812,0,0.0,0,97.8902953586498,"https://dps.report/WP5B-20231112-173836_cairn
"
6,Cairn CM,True,True,92.0,Nopiki.8352,Virtuoso,32311,20.757,98.148,98.785,70.742,96.48,0.0,18.274,0.0,0.0,0.0,59101,189.19825744628906,0,0.0,0,76.2396694214876,"https://dps.report/WP5B-20231112-173836_cairn
"
7,Cairn CM,True,True,92.0,SwyDie.5693,Scourge,7925,22.029,98.148,83.834,97.629,96.48,11.526,13.493,0.0,68.587,61.648,44378,396.47637939453125,0,0.0,2,65.04065040650407,"https://dps.report/WP5B-20231112-173836_cairn
"
8,Cairn CM,True,True,92.0,Bates.2407,Daredevil,21342,22.577,98.093,98.786,89.037,96.48,0.0,13.943,0.0,0.0,0.0,46942,177.4144744873047,0,0.0,1,84.39490445859873,"https://dps.report/WP5B-20231112-173836_cairn
"
9,Cairn CM,True,True,92.0,smile.7285,Soulbeast,22749,23.981,98.148,87.283,97.629,96.48,0.0,0.0,0.0,0.0,17.56,45772,165.79757690429688,0,0.0,1,73.6842105263158,"https://dps.report/WP5B-20231112-173836_cairn
"
2,Cairn CM,True,False,128.0,Expertus.5746,Chronomancer,21182,20.689,99.555,98.44,99.326,63.774,0.394,12.486,71.147,0.0,0.0,98964,254.64100646972656,1,23.0,0,71.5370018975332,"https://dps.report/5x2M-20231112-173559_cairn
"
