encounter,is_cm,is_success,time,player,profession,dps,might up,fury up,quick up,alac up,regen up,might out,fury out,quick out,alac out,regen out,dmgTaken,stack_dist,downed,dead_duration,cleanses,above90%,log,role
Matthias Gabrel,False,True,156,SwyDie.5693,Scourge,16504,19.108,96.732,65.94,93.481,46.478,2.217,0,0,0.394,1.721,158023,349.246856689453,2,0,18,40.7801418439716,"https://dps.report/JOs1-20231204-194540_matt
",DPS
Twin Largos,False,True,239,MonTheR.2460,Scourge,16508,22.169,96.442,70.574,95.064,84.45,3.789,0,0.72,0.36,0,243451,1224.97509765625,0,0,13,62.7027027027027,"https://dps.report/CLUW-20231203-164415_twins
",DPS
Vale Guardian,False,True,159,sid.9435,Herald,16514,24.666,99.377,98.925,97.941,96.991,4.058,29.671,85.354,0.974,0,119037,138.981063842773,0,0,0,86.2244897959184,https://dps.report/E5J7-20231106-190622_vg,qDPS
Cardinal Adina CM,True,True,246,DARKstrider.3729,Daredevil,16524,21.649,94.686,79.403,94.122,85.316,0.863,32.058,0,0,1.054,171166,137.652618408203,1,0,8,89.6694214876033,"https://dps.report/o0sO-20231126-161032_adina
",DPS
Samarog CM,True,True,426,DARKstrider.3729,Daredevil,16532,24.602,99.664,92.264,98.395,78.438,0,18.832,0,0,0,203339,272.340881347656,1,0,0,94.4444444444444,"https://dps.report/jEFc-20231119-180031_sam
",DPS
Twin Largos CM,True,True,282,KingHenne.9837,Vindicator,16542,21.336,99.561,67.043,98.736,97.775,0.184,0,0,0,0,226974,1416.63549804688,0,0,0,91.8604651162791,"https://dps.report/Bi4f-20231129-202107_twins
",DPS
Samarog CM,True,True,345,Morg.8143,Mechanist,16567,20.544,98.917,98.805,89.537,58.903,0,23.686,0,0,0,355476,112.89404296875,4,0,1,74.9226006191951,"https://dps.report/kLBj-20231031-213847_sam
",DPS
Cairn CM,True,True,89,DARKstrider.9245,Scourge,16571,24.671,99.7,98.669,99.103,87.403,7.799,0,0,78.552,64.023,56940,143.574462890625,0,0,3,98.6842105263158,"https://dps.report/9oG1-20231121-222649_cairn
",aDPS
Dhuum,False,True,339,Morg.8143,Mechanist,16585,18.072,89.106,87.583,79.755,69.012,0,0,0,0,0,229857,364.839447021484,1,0,0,73.4417344173442,"https://dps.report/29cW-20231031-212323_dhuum
",DPS
Soulless Horror CM,True,True,174,DARKstrider.4250,Herald,16598,23.019,99.624,98.138,98.401,97.667,10.964,32.409,94.036,8.781,4.574,187520,110.13688659668,0,0,6,87.8521126760563,"https://dps.report/ynYy-20231119-171558_sh
",qDPS
Cardinal Adina CM,True,True,286,KingHenne.9837,Berserker,16598,23.015,97.173,97.479,97.254,85.937,0,0,0,0,1.396,206229,169.178558349609,0,0,0,91.4705882352941,"https://dps.report/guuU-20231206-202603_adina
",DPS
Samarog CM,True,True,345,Styx.3278,Specter,16631,19.935,99.817,84.577,91.591,50.339,1.474,16.362,0,0,0,160515,127.102722167969,1,0,1,97.0674486803519,"https://dps.report/kLBj-20231031-213847_sam
",DPS
Slothasor,False,True,138,faight.3264,Chronomancer,16636,15.827,87.371,73.812,85.349,72.068,1.416,22.17,61.492,0,1.399,150874,223.401031494141,0,0,0,82.6576576576577,"https://dps.report/5J21-20231106-193024_sloth
",qDPS
Samarog,False,True,279,I Know You Want Me.4627,Daredevil,16641,23.853,99.677,99.85,99.247,69.146,0,17.769,0,0,0,92775,170.607528686523,0,0,1,95.1541850220264,"https://dps.report/3r2M-20231203-174053_sam
",DPS
Conjured Amalgamate CM,True,True,145,WipZedKay.5316,Scourge,16642,23.322,99.763,95.01,100,100,12.113,0,0,82.788,25.749,30203,97.3897705078125,0,0,7,100,"https://dps.report/qgwo-20231114-202127_ca
",aDPS
Samarog CM,True,True,357,Styx.3278,Specter,16653,22.838,99.242,86.414,95.772,49.88,2.66,10.619,0,0,0,281224,143.951217651367,2,0,0,75,"https://dps.report/vxVA-20231205-213316_sam
",DPS
Qadim CM,True,True,447,Montgomery.1624,Reaper,16659,18.471,96.856,97.757,70.078,80.396,0.138,0,0,0,0,173419,453.2822265625,0,0,0,97.5,"https://dps.report/XkCr-20231129-203551_qadim
",DPS
Cardinal Adina CM,True,True,229,yelle.7165,Virtuoso,16667,23.912,98.659,96.938,92.931,72.345,0,17.039,0,0,2.103,155572,156.036666870117,1,0,0,87.5656742556918,"https://dps.report/gvyv-20231031-201023_adina
",DPS
Samarog CM,True,True,345,Tarasicodissa.7084,Virtuoso,16669,23.399,99.007,92.263,89.437,66.89,0,18.453,0,0,0,162451,149.112823486328,0,0,0,96.5042372881356,"https://dps.report/kLBj-20231031-213847_sam
",DPS
Cairn CM,True,True,95,Irda.4105,Herald,16683,24.223,99.848,99.208,97.087,66.554,9.428,12.058,84.617,4.133,9.242,73107,228.419631958008,0,0,0,32.4909747292419,"https://dps.report/SDPP-20231205-211917_cairn
",qDPS
Deimos CM,True,True,362,AlnSedai.2793,Daredevil,16684,21.219,99.173,81.515,97.238,79.168,0.234,0,0,0,0.484,298424,255.792388916016,2,0,1,100,"https://dps.report/2C5p-20231204-204458_dei
",DPS
Qadim CM,True,True,421,Pelda.1896,Holosmith,16685,17.697,93.99,80.902,77.304,56.069,1.465,13.49,0,0,0,192423,499.514770507813,1,0,4,77.5,"https://dps.report/ZG5I-20231121-215144_qadim
",DPS
Dhuum,False,False,456,KingHenne.9837,Virtuoso,16723,11.953,82.008,48.51,56.313,53.195,0,6.187,0,0,0,259506,581.983520507812,1,24.96,1,83.9443742098609,"https://dps.report/4rWr-20231122-221143_dhuum
",DPS
Dhuum,False,True,322,Montgomery.1624,Scourge,16743,18.71,90.767,63.791,59.042,65.125,2.183,0,0,0,0.446,146191,435.520477294922,0,0,3,86.5429234338747,"https://dps.report/fs0R-20231203-172810_dhuum
",DPS
Slothasor,False,True,187,DARKstrider.3729,Daredevil,16743,20.964,88.476,92.818,85.332,87.193,0,16.649,0,0,0,144945,113.295196533203,1,0,53,87.6666666666667,"https://dps.report/E6aW-20231119-183507_sloth
",DPS
Matthias Gabrel,False,True,168,Alecssu.1035,Scourge,16747,22.324,98.31,90.365,97.962,98.751,2.407,0,0,0.88,0,136341,273.850708007812,0,0,7,94.8553054662379,"https://dps.report/L54l-20231106-194442_matt
",DPS
Qadim,False,True,398,Reeezzz.1802,Dragonhunter,16748,17.939,86.468,64.42,88.181,60.98,0.029,0,0,0,0,139194,536.686706542969,0,0,5,95.7805907172996,"https://dps.report/23Wy-20231126-170026_qadim
",DPS
Dhuum CM,True,False,297,Montgomery.1624,Scourge,16755,18.407,94.942,74.846,59.174,61.846,2.17,0,0,0,0,186034,427.509063720703,1,0.01,5,69.6476964769648,"https://dps.report/Ts5O-20231126-172249_dhuum
",DPS
Qadim CM,True,False,113,SwyDie.5693,Scourge,16782,23.882,99.901,74.421,97.912,88.202,1.791,0,0,0,3.854,71709,455.379638671875,1,17.01,5,100,"https://dps.report/tehP-20231119-165052_qadim
",DPS
Twin Largos CM,True,True,269,Morg.8143,Mechanist,16785,20.006,99.362,82.607,94.086,50.222,0.656,0,0,0,0,231458,1520.36376953125,0,0,1,68.0555555555556,"https://dps.report/wSSp-20231205-203258_twins
",DPS
Samarog CM,True,True,408,Dova.4213,Willbender,16796,23.937,99.148,99.865,94.951,92.852,0.445,10.593,0,0,0.337,253414,175.229858398438,4,58.71,1,89.0715667311412,"https://dps.report/WlLu-20231120-215055_sam
",DPS
Sabetha the Saboteur,False,True,195,WipZedKay.5316,Scourge,16802,23.949,98.674,77.663,98.407,71.926,11.5,0,0,85.219,53.472,57065,196.646682739258,0,0,55,99.7076023391813,"https://dps.report/LFop-20231205-224447_sab
",aDPS
Conjured Amalgamate CM,True,True,132,WipZedKay.5316,Scourge,16817,23.756,99.6,90.825,100,69.924,11.808,0,0,84.923,46.358,5019,73.5421905517578,0,0,7,100,"https://dps.report/11Qv-20231121-213009_ca
",aDPS
Deimos CM,True,True,337,smile.7285,Chronomancer,16820,20.9,95.702,90.977,90.389,74.911,1.839,18.105,53.634,0,0,378930,253.941162109375,3,0,2,100,"https://dps.report/fnf3-20231126-175425_dei
",qDPS
Matthias Gabrel,False,True,202,MonTheR.2460,Chronomancer,16828,20.853,96.105,81.63,94.467,55.737,0.113,15.731,0,0,0,240897,261.139495849609,4,0,6,63.4081902245707,"https://dps.report/OiTz-20231203-183249_matt
",DPS
Qadim CM,True,False,355,Zerumi.5120,Virtuoso,16832,23.389,99.972,95.181,99.257,89.216,0,14.153,0,0,0,243861,634.607666015625,1,40.99,2,85.8208955223881,"https://dps.report/SejY-20231119-165918_qadim
",DPS
Slothasor,False,True,138,Alecssu.1035,Scourge,16850,23.645,96.569,69.744,97.267,89.32,3.448,0,0,0,0.778,95993,174.766555786133,0,0,12,97.5609756097561,"https://dps.report/5J21-20231106-193024_sloth
",DPS
Qadim the Peerless CM,True,True,333,Expertus.5746,Herald,16857,18.02,79.196,79.578,71.014,65.186,7.639,28.026,59.007,5.785,16.73,36772,459.274047851563,0,0,1,50,"https://dps.report/tI7n-20231112-163049_qpeer
",qDPS
Cardinal Adina CM,True,True,271,GoGo.8725,Virtuoso,16870,23.42,97.351,95.499,92.327,68.335,0,19.539,0,0,0,206547,190.459594726563,0,0,1,89.3915756630265,"https://dps.report/guxj-20231205-201201_adina
",DPS
Cardinal Sabir CM,True,True,241,MrCamonkill.6419,Scourge,16873,24.644,99.531,98.608,99.139,84.255,4.754,0,0,0,0,204839,136.463272094727,0,0,4,93.2228915662651,"https://dps.report/h1fW-20231203-161041_sabir
",DPS
Twin Largos CM,True,True,294,Nopiki.8352,Virtuoso,16889,22.653,99.184,89.671,92.999,91.572,0,14.968,0,0,0.17,282007,1521.912109375,0,0,15,73.1707317073171,"https://dps.report/ltp2-20231112-164922_twins
",DPS
Cardinal Adina CM,True,True,283,smile.7285,Virtuoso,16909,22.299,98.328,91.389,94.994,76.94,0,13.115,0,0,1.183,270787,116.45532989502,3,0,7,91.5254237288136,"https://dps.report/009b-20231112-161408_adina
",DPS
Keep Construct CM,True,True,300,Irda.4105,Herald,16910,22.74,96.958,99.315,98.205,95.843,6.502,4.327,73.135,0,0,170363,176.570343017578,0,0,0,91.6102841677943,"https://dps.report/ZyjY-20231031-220321_kc
",qDPS
Cardinal Adina CM,True,False,331,Sniperius.5623,Soulbeast,16920,23.91,99.99,89.337,97.581,94.448,0,0,0,0,0.301,247380,151.812561035156,1,0,1,88.7128712871287,"https://dps.report/dJ0P-20231115-192145_adina
",DPS
Cardinal Sabir CM,True,True,235,Morg.8143,Mechanist,16924,24.167,99.61,97.233,90.926,84.404,0.639,0,0,0,0,206163,181.891403198242,1,0,3,79.1946308724832,"https://dps.report/j0DE-20231205-200650_sabir
",DPS
Qadim CM,True,False,113,Zerumi.5120,Virtuoso,16941,23.164,99.935,94.907,99.934,95.782,0,16.059,0,0,0,68160,518.789123535156,1,31.99,1,83.3333333333333,"https://dps.report/tehP-20231119-165052_qadim
",DPS
Cardinal Adina CM,True,True,246,Hea.8675,Reaper,16943,21.906,93.899,97.173,96.54,70.291,0.114,0,0,0,0,208285,141.308578491211,1,0,3,82.5825825825826,"https://dps.report/o0sO-20231126-161032_adina
",DPS
Twin Largos CM,True,True,283,Dova.4213,Virtuoso,16947,24.786,99.871,99.576,94.89,96.465,0,15.245,0,0,0.211,308405,1434.783203125,0,0,1,76.271186440678,"https://dps.report/t5lB-20231108-201032_twins
",DPS
Samarog CM,True,True,348,DARKstrider.3729,Daredevil,16953,22.203,97.121,80.354,99.112,52.268,0,28.409,0,0,0,129240,144.66650390625,0,0,0,95.7219251336898,"https://dps.report/exT0-20231126-174658_sam
",DPS
Deimos CM,True,True,362,SwyDie.5693,Scourge,16960,24.589,98.72,90.184,95.068,98.434,2.384,0,0,0,0,190816,233.637451171875,0,0,0,100,"https://dps.report/2C5p-20231204-204458_dei
",DPS
Cardinal Sabir CM,True,True,241,Montgomery.1624,Scourge,16962,24.268,99.469,99.562,98.546,51.595,4.04,0,0,0,0,185506,144.977462768555,1,0,4,81.6091954022989,"https://dps.report/hNtA-20231126-160520_sabir
",DPS
Samarog CM,True,True,426,Expertus.5746,Herald,16982,24.883,99.664,97.789,99.896,98.392,8.472,39.429,86.22,7.017,9.935,251038,242.996032714844,0,0,0,92.4227318045862,"https://dps.report/jEFc-20231119-180031_sam
",qDPS
Qadim CM,True,True,452,KingHenne.9837,Spellbreaker,16990,20.363,92.483,86.833,86.328,90.569,1.576,0,0,0,0,199353,564.926147460938,1,0,12,89.0365448504983,"https://dps.report/UdAH-20231108-202158_qadim
",DPS
Matthias Gabrel,False,True,193,Tarasicodissa.7084,Scourge,17002,23.673,98.452,96.237,99.243,86.541,2.939,0,0,0.458,1.675,189518,204.053344726562,0,0,29,71.75,"https://dps.report/OZgI-20231121-232608_matt
",DPS
Xera,False,True,294,yelle.7165,Chronomancer,17002,14.031,78.216,38.916,59.159,41.061,0.032,13.516,0,0,0.678,44266,573.692504882813,0,0,1,100,"https://dps.report/fRd1-20231205-220601_xera
",DPS
Qadim the Peerless,False,True,295,MonTheR.2460,Scourge,17004,17.467,97.404,93.214,80.415,32.947,2.664,0,0,0,0,216820,444.002807617188,2,0,24,56.2805872756933,"https://dps.report/QzUq-20231203-162955_qpeer
",DPS
Samarog CM,True,True,408,MORTthroughLIFE.9284,Soulbeast,17034,23.499,99.46,88.298,99.134,91.439,0,0,0,0,15.938,279247,128.46549987793,1,0,2,90.0462962962963,"https://dps.report/WlLu-20231120-215055_sam
",DPS
Vale Guardian,False,True,167,Csegavara.8950,Virtuoso,17039,21.231,96.094,63.972,86.676,84.905,0,10.886,0,0,0,148937,462.5068359375,0,0,1,88.2926829268293,"https://dps.report/Y3Uy-20231127-191251_vg
",DPS
Cairn CM,True,True,92,Thomas.4208,Firebrand,17079,24.333,98.096,99.304,95.615,98.352,1.339,32.249,75.188,0,0,56395,120.618598937988,0,0,1,83.5897435897436,"https://dps.report/Kbzi-20231204-201923_cairn
",qDPS
Xera,False,True,277,Montgomery.1624,Reaper,17091,23.081,98.136,91.728,90.355,55.293,0,0,0,0,0,59392,544.804748535156,0,0,9,100,"https://dps.report/9glu-20231126-182618_xera
",DPS
Dhuum,False,False,176,Nopiki.8352,Virtuoso,17096,16.979,96.122,67.908,48.057,43.324,0,16.457,0,0,0,73814,493.847686767578,0,0,0,58.3333333333333,"https://dps.report/t7gu-20231112-172448_dhuum
",DPS
Slothasor,False,True,179,MonTheR.2460,Chronomancer,17123,22.688,93.895,79.459,96.332,84.474,0.228,19.366,0,0,0,278415,88.7315292358398,2,0,16,83.8487972508591,"https://dps.report/ZfjR-20231203-181848_sloth
",DPS
Dhuum,False,True,328,Expertus.5746,Herald,17134,23.725,98.959,97.714,87.692,91.772,6.465,25.832,75.086,3.88,12.118,175453,279.899719238281,1,0,0,89.900426742532,"https://dps.report/f8w0-20231119-174054_dhuum
",qDPS
Twin Largos CM,True,True,309,Tarasicodissa.7084,Scourge,17135,24.602,98.969,83.783,99.804,87.011,4.056,0,0,0,0,280457,1337.12841796875,0,0,12,72.3618090452261,"https://dps.report/k2hz-20231114-203029_twins
",DPS
Xera,False,True,281,GoGo.8725,Reaper,17143,22.434,55.098,98.777,93.412,79.078,0,0,0,0,1.597,70185,598.923217773438,0,0,0,100,"https://dps.report/J4bk-20231031-221049_xera
",DPS
Mursaat Overseer CM,True,True,125,Hea.8675,Firebrand,17148,24.099,98.822,98.875,98.211,67.104,3.537,45.285,93.296,0,0,94056,153.027816772461,0,0,2,69.8841698841699,"https://dps.report/nEU4-20231204-202551_mo
",qDPS
Samarog CM,True,True,348,Montgomery.1624,Reaper,17180,24.537,98.675,97.766,99.111,56.675,0.038,0,0,0,0,179090,156.761413574219,0,0,0,97.316219369895,"https://dps.report/exT0-20231126-174658_sam
",DPS
Matthias Gabrel,False,True,168,Dova.4213,Specter,17182,24.726,99.723,99.037,98.198,90.438,0.266,8.888,0,0,1.826,145288,203.197311401367,2,0,3,80.5,"https://dps.report/L54l-20231106-194442_matt
",DPS
Dhuum CM,True,True,384,DARKstrider.7804,Mechanist,17186,19.657,92.839,93.077,62.423,77.961,0.413,0,0,0,0,179121,365.049591064453,0,0,2,61.7521367521367,"https://dps.report/ZNAh-20231205-211549_dhuum
",DPS
Twin Largos CM,True,True,289,Styx.3278,Virtuoso,17190,22.084,99.283,70.005,92.538,53.399,0,16.754,0,0,0,293665,1464.04858398438,1,0,19,80.68669527897,"https://dps.report/2UPX-20231031-203441_twins
",DPS
Cairn CM,True,True,87,Derok.9834,Firebrand,17210,24.425,99.432,98.744,98.784,83.46,2.496,57.806,84.744,0,0,42677,132.122360229492,0,0,6,82.9787234042553,"https://dps.report/5dtH-20231203-173228_cairn
",qDPS
Twin Largos CM,True,False,112,MORTthroughLIFE.9284,Virtuoso,17234,23.931,99.219,89.631,99.011,86.974,0,18.068,0,0,1.404,90082,333.513519287109,0,11.99,12,94.4915254237288,"https://dps.report/rr8R-20231108-200518_twins
",DPS
Samarog CM,True,True,357,GoGo.8725,Virtuoso,17237,22.98,99.616,99.101,79.606,34.111,0,18.715,0,0,0,207282,266.791931152344,0,0,1,76.056338028169,"https://dps.report/vxVA-20231205-213316_sam
",DPS
Keep Construct CM,True,True,328,Derok.9834,Firebrand,17253,21.528,99.576,99.705,99.683,75.796,4.413,42.85,72.24,0,0.241,208789,212.791137695312,0,0,107,80.5892547660312,"https://dps.report/abqX-20231203-180219_kc
",qDPS
Twin Largos CM,True,True,294,smile.7285,Virtuoso,17258,22.85,99.478,93.57,94.948,94.484,0,10.691,0,0,0.564,269094,1448.87536621094,0,0,10,85.4166666666667,"https://dps.report/ltp2-20231112-164922_twins
",DPS
Cairn CM,True,True,92,DARKstrider.8702,Firebrand,17261,22.334,98.148,98.786,87.356,96.48,2.943,24.892,74.335,0,0,46925,141.171417236328,0,0,0,97.8902953586498,"https://dps.report/WP5B-20231112-173836_cairn
",qDPS
Samarog CM,True,True,398,MORTthroughLIFE.9284,Virtuoso,17270,21.6,99.58,80.706,95.713,91.991,0,15.608,0,0,0.51,245919,239.784851074219,0,0,3,88.0245649948823,"https://dps.report/HtZR-20231204-203453_sam
",DPS
Cardinal Sabir CM,True,True,237,Hea.8675,Scourge,17276,24.862,99.601,97.78,93.124,93.951,1.766,0,0,0,0,173506,151.976058959961,1,0,8,84.7457627118644,"https://dps.report/pfZq-20231115-191206_sabir
",DPS
Twin Largos CM,True,True,283,KingHenne.9837,Virtuoso,17277,21.114,99.812,60.409,99.336,85.927,0,19.805,0,0,4.01,310411,1350.14880371094,1,0,2,80.3353658536585,"https://dps.report/t5lB-20231108-201032_twins
",DPS
Twin Largos,False,True,239,Nopiki.8352,Vindicator,17300,22.133,98.281,71.086,99.654,86.796,0.132,0,0,0,0,301707,1535.53784179688,0,0,2,67.2161172161172,"https://dps.report/CLUW-20231203-164415_twins
",DPS
Samarog CM,True,True,408,Dova.4213,Willbender,17315,24.24,98.721,93.477,97.571,96.162,0.43,11.538,0,0,0.577,227713,159.399032592773,2,0,7,91.0585817060637,"https://dps.report/8c2d-20231127-203224_sam
",DPS
Cardinal Sabir CM,True,True,258,Tarasicodissa.7084,Scourge,17329,24.778,99.569,99.603,99.832,45.566,3.488,0,0,0,0,231850,166.211273193359,0,0,8,81.0756972111554,"https://dps.report/5Goc-20231121-211020_sabir
",DPS
Cardinal Sabir CM,True,True,257,Expertus.5746,Herald,17363,24.809,99.591,99.761,99.498,98.656,7.017,17.613,89.42,4.359,12.474,175469,139.687240600586,0,0,0,92.4398625429553,"https://dps.report/LbLo-20231119-161045_sabir
",qDPS
Twin Largos CM,True,True,276,Montgomery.1624,Scourge,17366,24.675,99.744,99.007,99.29,98.586,2.505,0,0.623,0.868,0,232032,1725.32543945313,0,0,23,96.09375,"https://dps.report/ymg5-20231206-204826_twins
",DPS
Cardinal Sabir CM,True,True,251,MrCamonkill.6419,Scourge,17390,24.255,99.965,95.559,91.436,97.981,4.232,0,0,0,1.94,255489,139.990936279297,0,0,2,84.7191011235955,"https://dps.report/DQUv-20231112-160835_sabir
",DPS
Matthias Gabrel,False,True,159,Dova.4213,Scourge,17400,24.605,98.969,98.595,98.369,88.947,3.569,0,0,0.822,0,172776,210.11979675293,2,0,12,84.1935483870968,"https://dps.report/xvTx-20231127-194838_matt
",DPS
Xera,False,True,277,Reeezzz.1802,Scourge,17407,16.081,80.025,54.881,79.266,74.577,3.182,0,0.311,0,0,81943,480.636627197266,0,0,23,100,"https://dps.report/9glu-20231126-182618_xera
",DPS
Cairn CM,True,True,92,faight.3264,Chronomancer,17412,23.181,99.879,99.437,99.316,94.886,2.275,21.024,78.613,0,0,60371,276.090637207031,0,0,0,89.3939393939394,"https://dps.report/PwBy-20231127-201822_cairn
",qDPS
Cardinal Sabir CM,True,True,257,Montgomery.1624,Scourge,17413,24.474,99.901,97.104,87.259,97.921,2.732,0,0,0,0.12,234084,185.583435058594,0,0,7,79.5407098121086,"https://dps.report/SyM9-20231129-190727_sabir
",DPS
Keep Construct CM,True,True,289,Irda.4105,Herald,17421,23.7,98.947,99.365,99.17,98.684,10.691,20.387,83.776,7.09,9.555,165864,178.031661987305,0,0,0,91.9685039370079,"https://dps.report/Nk3k-20231121-230126_kc
",qDPS
Cardinal Sabir CM,True,True,235,Arikashin.2675,Virtuoso,17438,23.169,98.373,95.952,85.679,68.354,0,21.267,0,0,1.385,209735,229.7060546875,0,0,1,69.1292875989446,"https://dps.report/j0DE-20231205-200650_sabir
",DPS
Qadim CM,True,False,113,Taras.2159,Renegade,17460,24.03,99.904,97.354,99.904,90.922,0.815,12.866,0,10.665,0,68248,476.653228759766,1,23.98,0,73.1034482758621,"https://dps.report/tehP-20231119-165052_qadim
",aDPS
Sabetha the Saboteur,False,True,216,DARKstrider.4250,Herald,17466,24.348,98.655,97.492,98.049,96.258,8.642,30.544,93.555,3.129,7.946,146412,114.769805908203,0,0,0,96.5671641791045,"https://dps.report/moyp-20231119-190528_sab
",qDPS
Keep Construct CM,True,True,298,Sakke.3096,Scourge,17468,19.245,99.994,79.781,92.236,68.741,4.333,0,0,0,0,234385,212.239105224609,1,0,34,71.7622080679405,"https://dps.report/1gVA-20231126-181754_kc
",DPS
Twin Largos,False,True,239,Montgomery.1624,Scourge,17472,22.593,90.886,57.52,86.133,67.186,3.294,0,0.36,0,0,262914,1381.66223144531,1,0,13,80.5369127516778,"https://dps.report/CLUW-20231203-164415_twins
",DPS
Keep Construct CM,True,True,300,Irda.4105,Herald,17473,24.272,99.152,98.888,93.207,48.517,10.433,17.301,85.248,7.74,4.226,168678,197.623031616211,0,0,1,77.8523489932886,"https://dps.report/xXCs-20231205-215742_kc
",qDPS
Dhuum CM,True,False,237,Zerumi.5120,Virtuoso,17477,20.738,93.929,85.388,69.04,73.695,0,7.73,0,0,0.221,253084,471.734527587891,0,19.98,0,86.046511627907,"https://dps.report/8Jhj-20231119-173439_dhuum
",DPS
Conjured Amalgamate CM,True,True,153,Hea.8675,Herald,17493,23.951,98.574,85.892,97.109,95.281,9.757,0,72.524,0,0,28258,200.950119018555,0,0,0,91.5,"https://dps.report/sBgh-20231206-203911_ca
",qDPS
Gorseval the Multifarious,False,True,155,MrCamonkill.6419,Scourge,17530,22.229,99.098,92.553,98.119,57.965,4.389,0,0,0,0,121282,212.749114990234,0,0,1,88.9447236180905,"https://dps.report/MXuT-20231112-185742_gors
",DPS
Gorseval the Multifarious,False,True,133,Irda.4105,Herald,17535,24.55,98.808,96.884,99.36,89.925,8.006,26.508,83.293,12.739,22.064,54319,264.234771728516,0,0,0,87.6160990712074,"https://dps.report/WLW9-20231205-223928_gors
",aDPS
